student_id,grade_level,ses_band,baseline_score,baseline_engagement,treatment,week,post_period,weekly_active_days,assignments_completed,engagement_index,assessment_score
4303,6,low,64.43041889826628,2.9879515586495162,False,5,False,3,3,3.0,64.30516229259965
4303,6,low,64.43041889826628,2.9879515586495162,False,6,False,3,2,2.5,64.62498815462799
4303,6,low,64.43041889826628,2.9879515586495162,False,7,True,4,1,2.5,60.80101037287426
4303,6,low,64.43041889826628,2.9879515586495162,False,8,True,3,3,3.0,71.10286681899444
4303,6,low,64.43041889826628,2.9879515586495162,False,9,True,5,2,3.5,68.37618370828487
4303,6,low,64.43041889826628,2.9879515586495162,False,10,True,1,0,0.5,76.08313635980743
4303,6,low,64.43041889826628,2.9879515586495162,False,11,True,0,0,0.0,67.21318165297353
4303,6,low,64.43041889826628,2.9879515586495162,False,12,True,1,1,1.0,67.5416638921804
4304,6,mid,55.109702534721954,2.257446442283374,True,1,False,3,4,3.5,53.76205464684203
4304,6,mid,55.109702534721954,2.257446442283374,True,2,False,0,0,0.0,60.83328420727183
4304,6,mid,55.109702534721954,2.257446442283374,True,3,False,3,1,2.0,58.60568676618103
4304,6,mid,55.109702534721954,2.257446442283374,True,4,False,1,0,0.5,56.706702544694004
4304,6,mid,55.109702534721954,2.257446442283374,True,5,False,2,1,1.5,60.727653564791446
4304,6,mid,55.109702534721954,2.257446442283374,True,6,False,1,2,1.5,58.75483084496509
4304,6,mid,55.109702534721954,2.257446442283374,True,7,True,0,0,0.0,58.86733443677515
4304,6,mid,55.109702534721954,2.257446442283374,True,8,True,2,1,1.5,64.23648575993775
4304,6,mid,55.109702534721954,2.257446442283374,True,9,True,3,4,3.5,58.96820959203375
4304,6,mid,55.109702534721954,2.257446442283374,True,10,True,1,1,1.0,52.06792272037208
4304,6,mid,55.109702534721954,2.257446442283374,True,11,True,2,1,1.5,58.575402451516496
4305,10,high,81.04961274898326,4.801146781592507,False,1,False,0,0,0.0,81.53091665182112
4305,10,high,81.04961274898326,4.801146781592507,False,2,False,4,4,4.0,86.60522797494666
4305,10,high,81.04961274898326,4.801146781592507,False,3,False,2,2,2.0,80.71519507614262
4305,10,high,81.04961274898326,4.801146781592507,False,4,False,2,2,2.0,80.15369638186354
4305,10,high,81.04961274898326,4.801146781592507,False,5,False,7,5,6.0,84.08752632733402
4305,10,high,81.04961274898326,4.801146781592507,False,6,False,4,3,3.5,83.40930907359703
4305,10,high,81.04961274898326,4.801146781592507,False,7,True,5,3,4.0,77.8697160933778
4305,10,high,81.04961274898326,4.801146781592507,False,8,True,5,3,4.0,80.12608242922467
4305,10,high,81.04961274898326,4.801146781592507,False,9,True,4,4,4.0,87.05891511932373
4305,10,high,81.04961274898326,4.801146781592507,False,10,True,4,3,3.5,80.77045819129921
4305,10,high,81.04961274898326,4.801146781592507,False,11,True,7,4,5.5,78.7633742650663
4305,10,high,81.04961274898326,4.801146781592507,False,12,True,5,2,3.5,84.03933605244241
4306,11,low,62.5593494881536,4.098821866868218,True,1,False,3,2,2.5,66.33120768436079
4306,11,low,62.5593494881536,4.098821866868218,True,2,False,2,2,2.0,63.54037474980636
4306,11,low,62.5593494881536,4.098821866868218,True,4,False,7,4,5.5,67.5238397303509
4306,11,low,62.5593494881536,4.098821866868218,True,5,False,2,0,1.0,61.89750810467578
4306,11,low,62.5593494881536,4.098821866868218,True,6,False,1,0,0.5,70.7247658625107
4306,11,low,62.5593494881536,4.098821866868218,True,7,True,2,3,2.5,69.58019151527111
4306,11,low,62.5593494881536,4.098821866868218,True,8,True,4,3,3.5,76.8283965891265
4306,11,low,62.5593494881536,4.098821866868218,True,9,True,4,1,2.5,68.67951769790643
4306,11,low,62.5593494881536,4.098821866868218,True,10,True,6,5,5.5,70.59301399097058
4306,11,low,62.5593494881536,4.098821866868218,True,11,True,7,5,6.0,63.89601785315796
4306,11,low,62.5593494881536,4.098821866868218,True,12,True,4,2,3.0,62.888792486792966
4307,11,mid,70.72064352489546,4.585658630745844,True,1,False,4,4,4.0,71.11696128806933
4307,11,mid,70.72064352489546,4.585658630745844,True,3,False,5,4,4.5,72.94314418133031
4307,11,mid,70.72064352489546,4.585658630745844,True,4,False,4,3,3.5,70.14647257521246
4307,11,mid,70.72064352489546,4.585658630745844,True,5,False,4,2,3.0,64.86149632746495
4307,11,mid,70.72064352489546,4.585658630745844,True,6,False,2,2,2.0,67.77529984623452
4307,11,mid,70.72064352489546,4.585658630745844,True,8,True,5,4,4.5,68.59186970095143
4307,11,mid,70.72064352489546,4.585658630745844,True,9,True,4,1,2.5,76.14841691540535
4307,11,mid,70.72064352489546,4.585658630745844,True,10,True,5,5,5.0,85.21113871026083
4307,11,mid,70.72064352489546,4.585658630745844,True,11,True,7,4,5.5,75.83613840489764
4307,11,mid,70.72064352489546,4.585658630745844,True,12,True,5,4,4.5,69.82370567625533
4308,11,mid,93.52599683144571,3.6240730553382767,True,1,False,4,4,4.0,89.25008343370503
4308,11,mid,93.52599683144571,3.6240730553382767,True,2,False,3,2,2.5,94.05589696300751
4308,11,mid,93.52599683144571,3.6240730553382767,True,3,False,4,4,4.0,91.88735802513483
4308,11,mid,93.52599683144571,3.6240730553382767,True,4,False,2,2,2.0,88.21283477712073
4308,11,mid,93.52599683144571,3.6240730553382767,True,5,False,2,1,1.5,90.93151675939471
4308,11,mid,93.52599683144571,3.6240730553382767,True,6,False,2,2,2.0,91.75547619902825
4308,11,mid,93.52599683144571,3.6240730553382767,True,7,True,6,5,5.5,95.42021336634167
4308,11,mid,93.52599683144571,3.6240730553382767,True,8,True,4,1,2.5,92.14446624547158
4308,11,mid,93.52599683144571,3.6240730553382767,True,9,True,6,4,5.0,88.25126061411483
4308,11,mid,93.52599683144571,3.6240730553382767,True,10,True,5,3,4.0,90.18975206709374
4308,11,mid,93.52599683144571,3.6240730553382767,True,11,True,4,2,3.0,91.19818819829783
4308,11,mid,93.52599683144571,3.6240730553382767,True,12,True,3,1,2.0,96.85156182261676
4309,11,mid,78.01509541733309,2.525157896383251,True,1,False,0,0,0.0,76.64363227388023
4309,11,mid,78.01509541733309,2.525157896383251,True,2,False,4,2,3.0,74.73497966937602
4309,11,mid,78.01509541733309,2.525157896383251,True,3,False,4,4,4.0,82.33153456110925
4309,11,mid,78.01509541733309,2.525157896383251,True,4,False,3,1,2.0,74.34207225426054
4309,11,mid,78.01509541733309,2.525157896383251,True,5,False,0,0,0.0,74.73340200679917
4309,11,mid,78.01509541733309,2.525157896383251,True,6,False,3,3,3.0,79.62347033072491
4309,11,mid,78.01509541733309,2.525157896383251,True,7,True,2,0,1.0,81.7150126037878
4309,11,mid,78.01509541733309,2.525157896383251,True,8,True,2,0,1.0,77.49393890926241
4309,11,mid,78.01509541733309,2.525157896383251,True,9,True,2,1,1.5,86.41591362655515
4309,11,mid,78.01509541733309,2.525157896383251,True,10,True,0,0,0.0,82.735501242975
4309,11,mid,78.01509541733309,2.525157896383251,True,11,True,1,3,2.0,80.79363721928573
4309,11,mid,78.01509541733309,2.525157896383251,True,12,True,2,3,2.5,81.26966374251516
4310,10,high,86.11149588826991,3.30763760089878,True,1,False,4,3,3.5,89.99301915007322
4310,10,high,86.11149588826991,3.30763760089878,True,2,False,5,1,3.0,85.55478742526547
4310,10,high,86.11149588826991,3.30763760089878,True,3,False,1,1,1.0,86.78749859220262
4310,10,high,86.11149588826991,3.30763760089878,True,4,False,2,2,2.0,94.8958010402844
4310,10,high,86.11149588826991,3.30763760089878,True,5,False,5,5,5.0,87.17966717146973
4310,10,high,86.11149588826991,3.30763760089878,True,6,False,3,2,2.5,82.32186555594186
4310,10,high,86.11149588826991,3.30763760089878,True,7,True,3,4,3.5,89.02596697178069
4310,10,high,86.11149588826991,3.30763760089878,True,8,True,5,5,5.0,86.11619447073504
4310,10,high,86.11149588826991,3.30763760089878,True,9,True,5,4,4.5,93.51167753045281
4310,10,high,86.11149588826991,3.30763760089878,True,10,True,2,0,1.0,92.21608106471729
4310,10,high,86.11149588826991,3.30763760089878,True,11,True,2,3,2.5,92.92999596514066
4310,10,high,86.11149588826991,3.30763760089878,True,12,True,4,3,3.5,88.71066265703212
4311,9,high,64.61875187458851,3.9799857206731697,False,1,False,3,2,2.5,70.541262306736
4311,9,high,64.61875187458851,3.9799857206731697,False,2,False,5,1,3.0,68.14672031714191
4311,9,high,64.61875187458851,3.9799857206731697,False,3,False,4,2,3.0,78.0418036272612
4311,9,high,64.61875187458851,3.9799857206731697,False,4,False,2,1,1.5,70.55089034142748
4311,9,high,64.61875187458851,3.9799857206731697,False,5,False,5,5,5.0,60.133351154362956
4311,9,high,64.61875187458851,3.9799857206731697,False,6,False,3,2,2.5,61.89740168327437
4311,9,high,64.61875187458851,3.9799857206731697,False,7,True,2,2,2.0,60.63375963566959
4311,9,high,64.61875187458851,3.9799857206731697,False,8,True,1,1,1.0,72.48159459660401
4311,9,high,64.61875187458851,3.9799857206731697,False,9,True,4,4,4.0,61.55344364215331
4311,9,high,64.61875187458851,3.9799857206731697,False,10,True,7,5,6.0,69.16550738688588
4311,9,high,64.61875187458851,3.9799857206731697,False,11,True,4,3,3.5,74.76069985004835
4311,9,high,64.61875187458851,3.9799857206731697,False,12,True,4,4,4.0,66.53590785084717
4312,11,mid,80.70976396820207,2.068330804322851,True,1,False,1,0,0.5,76.82102186189309
4312,11,mid,80.70976396820207,2.068330804322851,True,2,False,0,0,0.0,81.44769723031759
4312,11,mid,80.70976396820207,2.068330804322851,True,3,False,4,3,3.5,78.62490154712194
4312,11,mid,80.70976396820207,2.068330804322851,True,4,False,0,0,0.0,78.01963105164403
4312,11,mid,80.70976396820207,2.068330804322851,True,5,False,3,2,2.5,71.58440946136848
4312,11,mid,80.70976396820207,2.068330804322851,True,6,False,3,0,1.5,79.50520274622828
4312,11,mid,80.70976396820207,2.068330804322851,True,7,True,1,0,0.5,90.03009532402423
4312,11,mid,80.70976396820207,2.068330804322851,True,8,True,1,1,1.0,85.69628845849577
4312,11,mid,80.70976396820207,2.068330804322851,True,9,True,7,5,6.0,75.6331495519047
4312,11,mid,80.70976396820207,2.068330804322851,True,10,True,1,1,1.0,81.62280171720604
4312,11,mid,80.70976396820207,2.068330804322851,True,11,True,2,0,1.0,85.03881872941629
4312,11,mid,80.70976396820207,2.068330804322851,True,12,True,2,3,2.5,79.28523195466248
4313,8,low,70.2666899295189,4.598883288054415,False,1,False,7,5,6.0,69.92984131141297
4313,8,low,70.2666899295189,4.598883288054415,False,2,False,5,5,5.0,64.6662660309643
4313,8,low,70.2666899295189,4.598883288054415,False,3,False,1,1,1.0,67.0530815442188
4313,8,low,70.2666899295189,4.598883288054415,False,4,False,3,3,3.0,66.74553524057455
4313,8,low,70.2666899295189,4.598883288054415,False,6,False,5,2,3.5,67.97959544107843
4313,8,low,70.2666899295189,4.598883288054415,False,7,True,6,5,5.5,70.078774207714
4313,8,low,70.2666899295189,4.598883288054415,False,8,True,5,4,4.5,70.05411036180077
4313,8,low,70.2666899295189,4.598883288054415,False,9,True,6,2,4.0,65.7660952094801
4313,8,low,70.2666899295189,4.598883288054415,False,11,True,5,3,4.0,70.31077413064044
4313,8,low,70.2666899295189,4.598883288054415,False,12,True,3,0,1.5,70.75302691464492
4314,6,mid,73.66016920768583,3.242573352356383,False,1,False,3,3,3.0,69.74695856463723
4314,6,mid,73.66016920768583,3.242573352356383,False,2,False,6,4,5.0,68.12803045091788
4314,6,mid,73.66016920768583,3.242573352356383,False,3,False,1,1,1.0,74.18856721006757
4314,6,mid,73.66016920768583,3.242573352356383,False,4,False,2,2,2.0,76.6906058130417
4314,6,mid,73.66016920768583,3.242573352356383,False,5,False,0,0,0.0,77.51589815594372
4314,6,mid,73.66016920768583,3.242573352356383,False,6,False,1,0,0.5,63.89710142510517
4314,6,mid,73.66016920768583,3.242573352356383,False,7,True,3,2,2.5,74.08965167383641
4314,6,mid,73.66016920768583,3.242573352356383,False,8,True,4,3,3.5,73.72400415084128
4314,6,mid,73.66016920768583,3.242573352356383,False,9,True,3,2,2.5,71.35574346698668
4314,6,mid,73.66016920768583,3.242573352356383,False,11,True,3,3,3.0,77.96267462396057
4314,6,mid,73.66016920768583,3.242573352356383,False,12,True,2,0,1.0,67.6565823983062
4315,11,low,90.2084171303956,4.104342015050847,False,1,False,6,3,4.5,84.04218058935676
4315,11,low,90.2084171303956,4.104342015050847,False,2,False,6,3,4.5,84.37881326762196
4315,11,low,90.2084171303956,4.104342015050847,False,3,False,5,3,4.0,93.20111068046918
4315,11,low,90.2084171303956,4.104342015050847,False,4,False,4,2,3.0,92.42518534297835
4315,11,low,90.2084171303956,4.104342015050847,False,5,False,0,1,0.5,89.84181676524888
4315,11,low,90.2084171303956,4.104342015050847,False,6,False,4,2,3.0,92.20399709235825
4315,11,low,90.2084171303956,4.104342015050847,False,7,True,4,3,3.5,87.0394037825331
4315,11,low,90.2084171303956,4.104342015050847,False,8,True,5,4,4.5,87.98271463092416
4315,11,low,90.2084171303956,4.104342015050847,False,9,True,3,1,2.0,89.8605381195339
4315,11,low,90.2084171303956,4.104342015050847,False,10,True,4,3,3.5,87.60694057500534
4315,11,low,90.2084171303956,4.104342015050847,False,11,True,3,3,3.0,87.81192759980291
4316,7,mid,67.21354175850294,1.662844721433218,False,1,False,2,2,2.0,73.78414888821052
4316,7,mid,67.21354175850294,1.662844721433218,False,3,False,1,0,0.5,72.17001675407178
4316,7,mid,67.21354175850294,1.662844721433218,False,4,False,3,3,3.0,62.92240861354498
4316,7,mid,67.21354175850294,1.662844721433218,False,5,False,2,0,1.0,64.7023329285113
4316,7,mid,67.21354175850294,1.662844721433218,False,6,False,2,1,1.5,66.79917932945695
4316,7,mid,67.21354175850294,1.662844721433218,False,7,True,1,0,0.5,64.79143628929748
4316,7,mid,67.21354175850294,1.662844721433218,False,8,True,0,0,0.0,70.0480895457416
4316,7,mid,67.21354175850294,1.662844721433218,False,9,True,1,0,0.5,65.00279035694368
4316,7,mid,67.21354175850294,1.662844721433218,False,10,True,0,0,0.0,73.7750264837169
4316,7,mid,67.21354175850294,1.662844721433218,False,11,True,1,1,1.0,69.55543083998676
4316,7,mid,67.21354175850294,1.662844721433218,False,12,True,0,0,0.0,60.42556457574363
4317,12,high,70.19254453676537,2.8778688649769575,False,1,False,4,3,3.5,66.57921596031906
4317,12,high,70.19254453676537,2.8778688649769575,False,2,False,1,0,0.5,73.30082326538981
4317,12,high,70.19254453676537,2.8778688649769575,False,3,False,1,1,1.0,71.68776309477055
4317,12,high,70.19254453676537,2.8778688649769575,False,4,False,2,1,1.5,80.28440258206179
4317,12,high,70.19254453676537,2.8778688649769575,False,5,False,1,2,1.5,66.05650342081523
4317,12,high,70.19254453676537,2.8778688649769575,False,6,False,2,3,2.5,71.07419872930328
4317,12,high,70.19254453676537,2.8778688649769575,False,7,True,3,3,3.0,68.9443332790932
4317,12,high,70.19254453676537,2.8778688649769575,False,8,True,5,3,4.0,73.07999919375968
4317,12,high,70.19254453676537,2.8778688649769575,False,9,True,1,1,1.0,69.2040891929263
4317,12,high,70.19254453676537,2.8778688649769575,False,10,True,2,2,2.0,65.60925574055096
4317,12,high,70.19254453676537,2.8778688649769575,False,11,True,4,3,3.5,72.78342854667267
4317,12,high,70.19254453676537,2.8778688649769575,False,12,True,2,1,1.5,68.76318780972643
4318,8,high,60.967853484920376,1.7136779240420283,False,1,False,4,4,4.0,61.95795651824893
4318,8,high,60.967853484920376,1.7136779240420283,False,2,False,2,2,2.0,59.54616916143469
4318,8,high,60.967853484920376,1.7136779240420283,False,3,False,1,0,0.5,55.552255023701726
4318,8,high,60.967853484920376,1.7136779240420283,False,4,False,2,2,2.0,58.49795108585915
4318,8,high,60.967853484920376,1.7136779240420283,False,5,False,0,0,0.0,62.39517171235749
4318,8,high,60.967853484920376,1.7136779240420283,False,6,False,1,0,0.5,70.20903896029364
4318,8,high,60.967853484920376,1.7136779240420283,False,7,True,2,1,1.5,58.60855455983284
4318,8,high,60.967853484920376,1.7136779240420283,False,8,True,0,0,0.0,57.380061622157605
4318,8,high,60.967853484920376,1.7136779240420283,False,9,True,3,4,3.5,67.0165155353829
4318,8,high,60.967853484920376,1.7136779240420283,False,10,True,1,0,0.5,68.6616342804579
4318,8,high,60.967853484920376,1.7136779240420283,False,11,True,0,0,0.0,55.98145490636196
4318,8,high,60.967853484920376,1.7136779240420283,False,12,True,1,3,2.0,66.69884621923937
4319,11,mid,78.88468555908076,4.698883204982768,False,1,False,1,0,0.5,80.8179782970331
4319,11,mid,78.88468555908076,4.698883204982768,False,2,False,5,5,5.0,82.85461724424748
4319,11,mid,78.88468555908076,4.698883204982768,False,3,False,4,3,3.5,77.37820867933142
4319,11,mid,78.88468555908076,4.698883204982768,False,4,False,6,4,5.0,80.83695363304038
4319,11,mid,78.88468555908076,4.698883204982768,False,5,False,7,5,6.0,80.36718232441206
4319,11,mid,78.88468555908076,4.698883204982768,False,6,False,6,4,5.0,78.53925062057344
4319,11,mid,78.88468555908076,4.698883204982768,False,7,True,5,4,4.5,84.02518137893463
4319,11,mid,78.88468555908076,4.698883204982768,False,8,True,5,4,4.5,82.37400079326468
4319,11,mid,78.88468555908076,4.698883204982768,False,9,True,3,2,2.5,83.63100492169016
4319,11,mid,78.88468555908076,4.698883204982768,False,10,True,6,5,5.5,83.34696173497755
4319,11,mid,78.88468555908076,4.698883204982768,False,11,True,5,3,4.0,78.32341139309972
4319,11,mid,78.88468555908076,4.698883204982768,False,12,True,3,1,2.0,77.63024666068176
4320,6,mid,64.39373101713365,3.227669880467653,True,1,False,0,0,0.0,66.05495963440532
4320,6,mid,64.39373101713365,3.227669880467653,True,2,False,2,1,1.5,65.2781202034462
4320,6,mid,64.39373101713365,3.227669880467653,True,3,False,7,5,6.0,56.306277216914665
4320,6,mid,64.39373101713365,3.227669880467653,True,4,False,3,2,2.5,68.78337587349851
4320,6,mid,64.39373101713365,3.227669880467653,True,5,False,2,1,1.5,68.06669145559064
4320,6,mid,64.39373101713365,3.227669880467653,True,6,False,1,0,0.5,67.25119256494732
4320,6,mid,64.39373101713365,3.227669880467653,True,7,True,3,4,3.5,69.56018112277545
4320,6,mid,64.39373101713365,3.227669880467653,True,8,True,4,3,3.5,67.55876410785787
4320,6,mid,64.39373101713365,3.227669880467653,True,9,True,3,1,2.0,67.39947444254264
4320,6,mid,64.39373101713365,3.227669880467653,True,10,True,1,1,1.0,67.00980147506974
4320,6,mid,64.39373101713365,3.227669880467653,True,11,True,2,2,2.0,62.66873607263392
4320,6,mid,64.39373101713365,3.227669880467653,True,12,True,1,1,1.0,64.43703089237798
4321,10,low,80.22710415818878,3.975847036600012,True,1,False,2,3,2.5,86.01498441688409
4321,10,low,80.22710415818878,3.975847036600012,True,2,False,2,2,2.0,76.35924110614657
4321,10,low,80.22710415818878,3.975847036600012,True,3,False,5,3,4.0,80.52167065448988
4321,10,low,80.22710415818878,3.975847036600012,True,4,False,7,4,5.5,80.47658638537932
4321,10,low,80.22710415818878,3.975847036600012,True,5,False,3,2,2.5,82.40937294808136
4321,10,low,80.22710415818878,3.975847036600012,True,6,False,3,1,2.0,78.85809384161065
4321,10,low,80.22710415818878,3.975847036600012,True,7,True,4,2,3.0,87.37501600037942
4321,10,low,80.22710415818878,3.975847036600012,True,8,True,1,0,0.5,83.28150156924279
4321,10,low,80.22710415818878,3.975847036600012,True,9,True,5,1,3.0,79.43627292423487
4321,10,low,80.22710415818878,3.975847036600012,True,10,True,2,2,2.0,86.5292330684697
4321,10,low,80.22710415818878,3.975847036600012,True,11,True,3,2,2.5,84.6141434723313
4321,10,low,80.22710415818878,3.975847036600012,True,12,True,5,4,4.5,84.42021774393703
4322,9,mid,53.500867582551486,3.2334310339811054,True,1,False,6,4,5.0,52.46019693762351
4322,9,mid,53.500867582551486,3.2334310339811054,True,2,False,2,0,1.0,51.54554984282653
4322,9,mid,53.500867582551486,3.2334310339811054,True,3,False,4,2,3.0,51.34442665295338
4322,9,mid,53.500867582551486,3.2334310339811054,True,4,False,3,2,2.5,52.57820431561936
4322,9,mid,53.500867582551486,3.2334310339811054,True,5,False,4,2,3.0,55.834265726117806
4322,9,mid,53.500867582551486,3.2334310339811054,True,6,False,5,3,4.0,60.09042307439361
4322,9,mid,53.500867582551486,3.2334310339811054,True,7,True,4,2,3.0,57.44227991089176
4322,9,mid,53.500867582551486,3.2334310339811054,True,8,True,7,5,6.0,56.047401640128534
4322,9,mid,53.500867582551486,3.2334310339811054,True,9,True,7,4,5.5,55.15918266146392
4322,9,mid,53.500867582551486,3.2334310339811054,True,10,True,0,1,0.5,59.13684775828426
4322,9,mid,53.500867582551486,3.2334310339811054,True,11,True,6,4,5.0,57.592613955582486
4322,9,mid,53.500867582551486,3.2334310339811054,True,12,True,1,1,1.0,58.913990065896016
4323,9,low,75.48638071833606,3.7782026682790812,True,1,False,5,1,3.0,73.60779458632196
4323,9,low,75.48638071833606,3.7782026682790812,True,2,False,6,3,4.5,69.36127214832082
4323,9,low,75.48638071833606,3.7782026682790812,True,3,False,4,2,3.0,81.0027327232101
4323,9,low,75.48638071833606,3.7782026682790812,True,4,False,2,2,2.0,78.63669572625909
4323,9,low,75.48638071833606,3.7782026682790812,True,5,False,2,0,1.0,70.61258806734814
4323,9,low,75.48638071833606,3.7782026682790812,True,7,True,6,4,5.0,88.84040408555316
4323,9,low,75.48638071833606,3.7782026682790812,True,8,True,4,0,2.0,79.84607113886536
4323,9,low,75.48638071833606,3.7782026682790812,True,9,True,3,3,3.0,76.4132655946015
4323,9,low,75.48638071833606,3.7782026682790812,True,10,True,4,4,4.0,76.15417874025746
4323,9,low,75.48638071833606,3.7782026682790812,True,11,True,2,3,2.5,74.42624078478399
4323,9,low,75.48638071833606,3.7782026682790812,True,12,True,3,2,2.5,82.84021039607643
4324,7,high,63.56306693936944,3.333819478378862,True,2,False,4,4,4.0,66.81117966352338
4324,7,high,63.56306693936944,3.333819478378862,True,3,False,4,2,3.0,59.58064743900549
4324,7,high,63.56306693936944,3.333819478378862,True,4,False,2,1,1.5,64.67942090502036
4324,7,high,63.56306693936944,3.333819478378862,True,5,False,2,2,2.0,63.230525794942274
4324,7,high,63.56306693936944,3.333819478378862,True,6,False,3,4,3.5,62.99641619134468
4324,7,high,63.56306693936944,3.333819478378862,True,7,True,2,2,2.0,66.81222368536493
4324,7,high,63.56306693936944,3.333819478378862,True,8,True,2,2,2.0,64.87700388086927
4324,7,high,63.56306693936944,3.333819478378862,True,9,True,3,3,3.0,61.72288296806004
4324,7,high,63.56306693936944,3.333819478378862,True,10,True,4,3,3.5,67.23773883090077
4324,7,high,63.56306693936944,3.333819478378862,True,11,True,1,0,0.5,70.15504055111401
4324,7,high,63.56306693936944,3.333819478378862,True,12,True,5,4,4.5,67.05079501109539
4325,12,high,77.3051763933021,3.7425579383921357,True,1,False,7,5,6.0,73.92288796852077
4325,12,high,77.3051763933021,3.7425579383921357,True,2,False,4,3,3.5,74.0245657367903
4325,12,high,77.3051763933021,3.7425579383921357,True,3,False,2,0,1.0,74.5136105763498
4325,12,high,77.3051763933021,3.7425579383921357,True,5,False,1,0,0.5,78.98757506186806
4325,12,high,77.3051763933021,3.7425579383921357,True,6,False,2,2,2.0,74.02856653835444
4325,12,high,77.3051763933021,3.7425579383921357,True,7,True,6,4,5.0,81.19081273787508
4325,12,high,77.3051763933021,3.7425579383921357,True,8,True,6,3,4.5,78.22693185538469
4325,12,high,77.3051763933021,3.7425579383921357,True,9,True,6,5,5.5,72.2378422754098
4325,12,high,77.3051763933021,3.7425579383921357,True,10,True,5,3,4.0,79.99260494504534
4325,12,high,77.3051763933021,3.7425579383921357,True,11,True,7,5,6.0,86.73226713946164
4325,12,high,77.3051763933021,3.7425579383921357,True,12,True,2,3,2.5,85.1360148839213
4326,8,low,69.86440827145772,3.1055557466199124,False,1,False,1,0,0.5,72.7431895812718
4326,8,low,69.86440827145772,3.1055557466199124,False,2,False,1,0,0.5,70.1212087552119
4326,8,low,69.86440827145772,3.1055557466199124,False,3,False,1,1,1.0,68.01247058478218
4326,8,low,69.86440827145772,3.1055557466199124,False,4,False,1,1,1.0,73.12805369510097
4326,8,low,69.86440827145772,3.1055557466199124,False,5,False,3,1,2.0,62.748776531515325
4326,8,low,69.86440827145772,3.1055557466199124,False,6,False,3,1,2.0,73.70730029549071
4326,8,low,69.86440827145772,3.1055557466199124,False,7,True,3,1,2.0,71.81564322991866
4326,8,low,69.86440827145772,3.1055557466199124,False,8,True,2,2,2.0,69.62770450490333
4326,8,low,69.86440827145772,3.1055557466199124,False,10,True,3,0,1.5,72.58366902721117
4326,8,low,69.86440827145772,3.1055557466199124,False,11,True,4,2,3.0,74.2655244378619
4326,8,low,69.86440827145772,3.1055557466199124,False,12,True,2,3,2.5,67.69748774111264
4327,11,mid,64.64661085131709,3.79856387195357,True,1,False,2,1,1.5,57.59780358210002
4327,11,mid,64.64661085131709,3.79856387195357,True,2,False,5,4,4.5,66.04963479616791
4327,11,mid,64.64661085131709,3.79856387195357,True,3,False,4,3,3.5,60.59953947331984
4327,11,mid,64.64661085131709,3.79856387195357,True,4,False,1,2,1.5,66.25644981804082
4327,11,mid,64.64661085131709,3.79856387195357,True,5,False,4,4,4.0,68.01562004899306
4327,11,mid,64.64661085131709,3.79856387195357,True,6,False,3,0,1.5,68.2624349481313
4327,11,mid,64.64661085131709,3.79856387195357,True,7,True,4,4,4.0,60.58760801556976
4327,11,mid,64.64661085131709,3.79856387195357,True,8,True,5,3,4.0,65.1575493943482
4327,11,mid,64.64661085131709,3.79856387195357,True,9,True,7,5,6.0,63.87633726451627
4327,11,mid,64.64661085131709,3.79856387195357,True,10,True,0,0,0.0,70.65857132069286
4327,11,mid,64.64661085131709,3.79856387195357,True,11,True,6,4,5.0,60.394612348862445
4327,11,mid,64.64661085131709,3.79856387195357,True,12,True,3,2,2.5,65.53356267448983
4328,8,mid,66.13440383124005,3.8548064978428287,True,1,False,3,1,2.0,64.52657131177145
4328,8,mid,66.13440383124005,3.8548064978428287,True,2,False,5,2,3.5,69.2269024769581
4328,8,mid,66.13440383124005,3.8548064978428287,True,3,False,5,3,4.0,64.42571476112602
4328,8,mid,66.13440383124005,3.8548064978428287,True,4,False,6,5,5.5,71.78811336574007
4328,8,mid,66.13440383124005,3.8548064978428287,True,5,False,3,2,2.5,63.20687985340352
4328,8,mid,66.13440383124005,3.8548064978428287,True,6,False,3,2,2.5,70.52854206949647
4328,8,mid,66.13440383124005,3.8548064978428287,True,7,True,4,4,4.0,72.67519018839192
4328,8,mid,66.13440383124005,3.8548064978428287,True,8,True,3,2,2.5,68.4215811545517
4328,8,mid,66.13440383124005,3.8548064978428287,True,9,True,3,2,2.5,65.9348845331495
4328,8,mid,66.13440383124005,3.8548064978428287,True,10,True,1,1,1.0,67.37379624196593
4328,8,mid,66.13440383124005,3.8548064978428287,True,11,True,5,2,3.5,63.123736321695525
4328,8,mid,66.13440383124005,3.8548064978428287,True,12,True,3,1,2.0,72.27771443007968
4329,6,high,61.496116999413594,6.441359223995616,False,1,False,5,5,5.0,64.24354265010516
4329,6,high,61.496116999413594,6.441359223995616,False,2,False,6,5,5.5,57.6501569291096
4329,6,high,61.496116999413594,6.441359223995616,False,3,False,7,5,6.0,60.63228110961069
4329,6,high,61.496116999413594,6.441359223995616,False,4,False,4,4,4.0,69.49394900538694
4329,6,high,61.496116999413594,6.441359223995616,False,5,False,7,4,5.5,62.7691850021708
4329,6,high,61.496116999413594,6.441359223995616,False,6,False,7,5,6.0,61.12274005311542
4329,6,high,61.496116999413594,6.441359223995616,False,7,True,4,0,2.0,61.39520298496054
4329,6,high,61.496116999413594,6.441359223995616,False,8,True,7,5,6.0,62.36338012209186
4329,6,high,61.496116999413594,6.441359223995616,False,9,True,4,2,3.0,63.07615849915414
